Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,symbol
146.90679611730286,146.9866874410402,145.51871674750447,146.50735473632812,55469600,0.0,0.0,2023-02-24,AAPL
147.50598157999445,148.96395641508383,147.2463309540677,147.71568298339844,44998500,0.0,0.0,2023-02-27,AAPL
146.84688702919925,148.87408182842614,146.62718968997848,147.20639038085938,50547000,0.0,0.0,2023-02-28,AAPL
146.62718816489974,147.02662955693967,144.80969478437947,145.10928344726562,55479000,0.0,0.0,2023-03-01,AAPL
144.1805801065709,146.50736362429902,143.70123213506687,145.70846557617188,52238100,0.0,0.0,2023-03-02,AAPL
147.83550522510654,150.90127193953379,147.12649448323148,150.82138061523438,70732300,0.0,0.0,2023-03-03,AAPL
153.57756991048663,156.08411270966002,153.24803913420683,153.61752319335938,87558000,0.0,0.0,2023-03-06,AAPL
153.48769998945954,153.81724600797997,150.9212577061406,151.39060974121094,56182000,0.0,0.0,2023-03-07,AAPL
152.5989293069558,153.25802134141475,151.62028719494015,152.65884399414062,47204800,0.0,0.0,2023-03-08,AAPL
153.3478873257998,154.32652939922835,150.02248517874366,150.38198852539062,53833600,0.0,0.0,2023-03-09,AAPL
150.00252077042248,150.73150815067794,147.40610607024377,148.2948760986328,68572400,0.0,0.0,2023-03-10,AAPL
147.60583178075595,152.9284714307154,147.4959831111428,150.2621612548828,84457100,0.0,0.0,2023-03-13,AAPL
151.07103860063347,153.18810540897627,149.89267582624265,152.3792266845703,73695900,0.0,0.0,2023-03-14,AAPL
150.98116974383305,153.03832191026984,149.71291967742982,152.7786865234375,77167900,0.0,0.0,2023-03-15,AAPL
151.949829557065,156.24389314200272,151.43054355109953,155.63473510742188,76161100,0.0,0.0,2023-03-16,AAPL
155.86441399302902,156.52350601520416,154.06689722242072,154.78590393066406,98944600,0.0,0.0,2023-03-17,AAPL
154.8558183691826,157.6020199581519,153.93707570113997,157.18258666992188,73641400,0.0,0.0,2023-03-20,AAPL
157.1026982180508,159.17981166546377,156.32376162813117,159.0599822998047,73938300,0.0,0.0,2023-03-21,AAPL
159.07997029668837,161.91604389630754,157.59202287011217,157.61199951171875,75701800,0.0,0.0,2023-03-22,AAPL
158.61061174903344,161.3268558628674,157.46219108837684,158.71046447753906,67622100,0.0,0.0,2023-03-23,AAPL
158.64057654143252,160.1185280370487,157.63197708120003,160.02865600585938,59196500,0.0,0.0,2023-03-24,AAPL
159.71908159305104,160.5479369647719,157.6519335145944,158.06137084960938,52390300,0.0,0.0,2023-03-27,AAPL
157.75180102350316,158.27108702645774,155.7645442774916,157.43223571777344,45992200,0.0,0.0,2023-03-28,AAPL
159.1498677016098,160.82755515041666,159.12990629746326,160.54794311523438,51305700,0.0,0.0,2023-03-29,AAPL
161.3068867896856,162.2455908604082,161.04725139813567,162.1357421875,49501700,0.0,0.0,2023-03-30,AAPL
162.21563235769824,164.77209392233803,161.6863656386617,164.67222595214844,68749800,0.0,0.0,2023-03-31,AAPL
164.04310593847,166.06030483751377,163.99317195354632,165.9404754638672,56976200,0.0,0.0,2023-04-03,AAPL
166.36989127323062,166.60955002315166,164.88194383738121,165.40122985839844,46278300,0.0,0.0,2023-04-04,AAPL
164.51245554719034,164.8220249163622,161.57651403436486,163.53379821777344,51511700,0.0,0.0,2023-04-05,AAPL
162.20562551603575,164.732144805064,161.77622679604914,164.43255615234375,45390100,0.0,0.0,2023-04-06,AAPL
161.1970248594293,161.80618286132812,159.85887949057343,161.80618286132812,47716900,0.0,0.0,2023-04-10,AAPL
162.12575820960873,162.1357389114122,160.28828815102457,160.57789611816406,47644200,0.0,0.0,2023-04-11,AAPL
160.99730854512256,161.83614459873985,159.55929517451455,159.8788604736328,50133100,0.0,0.0,2023-04-12,AAPL
161.40674980193992,165.57098806709064,161.19703316457137,165.33131408691406,68445600,0.0,0.0,2023-04-13,AAPL
164.36265753254696,166.0902789530472,163.5937320609274,164.9818115234375,49386500,0.0,0.0,2023-04-14,AAPL
164.86196400554493,165.16155267486212,163.80343057997516,165.00177001953125,41516200,0.0,0.0,2023-04-17,AAPL
165.87058246245033,167.17877060262967,165.42119182938217,166.2400665283203,49923000,0.0,0.0,2023-04-18,AAPL
165.5709938538562,167.92773474263433,165.31134322349524,167.39846801757812,47720200,0.0,0.0,2023-04-19,AAPL
165.86057577225114,167.63811583437186,165.3313090817159,166.4197998046875,52456400,0.0,0.0,2023-04-20,AAPL
164.82202582458106,166.22008596329093,164.2628017690971,164.7920684814453,58337300,0.0,0.0,2023-04-21,AAPL
164.77209277986006,165.37127012141738,163.66362536437794,165.1016387939453,41949600,0.0,0.0,2023-04-24,AAPL
164.9618294844116,166.08027757941898,163.5038394425234,163.54379272460938,48714100,0.0,0.0,2023-04-25,AAPL
162.83476815227039,165.05170295837482,162.57513276728713,163.53379821777344,45498800,0.0,0.0,2023-04-26,AAPL
164.9618299038175,168.3271701367736,164.9618299038175,168.17738342285156,64902300,0.0,0.0,2023-04-27,AAPL
168.25727419459005,169.61539626794956,167.64811616379544,169.44561767578125,55209200,0.0,0.0,2023-04-28,AAPL
169.04617404607063,170.21455610849597,168.40705868104195,169.35574340820312,52472900,0.0,0.0,2023-05-01,AAPL
169.85505198266708,170.11470259826532,167.30857123578147,168.30718994140625,48425700,0.0,0.0,2023-05-02,AAPL
169.26587567909357,170.68391245507726,166.9291114949111,167.2187042236328,65136000,0.0,0.0,2023-05-03,AAPL
164.66223863513403,166.80926276854075,164.08303795427128,165.5609893798828,81235400,0.0,0.0,2023-05-04,AAPL
170.74382712492732,174.05924864080583,170.52412978410584,173.33026123046875,113316400,0.0,0.0,2023-05-05,AAPL
172.24175011249318,173.60986810110467,171.87226606740936,173.26034545898438,55962800,0.0,0.0,2023-05-08,AAPL
172.81097613044236,173.3002895612627,171.36298200392997,171.53274536132812,45326900,0.0,0.0,2023-05-09,AAPL
172.7810193066126,173.78961875220264,171.66255595199104,173.3202667236328,53724500,0.0,0.0,2023-05-10,AAPL
173.60987773683433,174.34884586801633,171.93219029433865,173.510009765625,49514700,0.0,0.0,2023-05-11,AAPL
173.6199951171875,174.05999755859375,171.0,172.57000732421875,45497800,0.24,0.0,2023-05-12,AAPL
173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,37266700,0.0,0.0,2023-05-15,AAPL
171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,42110300,0.0,0.0,2023-05-16,AAPL
171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,57951600,0.0,0.0,2023-05-17,AAPL
173.0,175.24000549316406,172.5800018310547,175.0500030517578,65496700,0.0,0.0,2023-05-18,AAPL
176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,55772400,0.0,0.0,2023-05-19,AAPL
173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,43570900,0.0,0.0,2023-05-22,AAPL
173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,50747300,0.0,0.0,2023-05-23,AAPL
171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,45143500,0.0,0.0,2023-05-24,AAPL
172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,56058300,0.0,0.0,2023-05-25,AAPL
173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,54835000,0.0,0.0,2023-05-26,AAPL
176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,55964400,0.0,0.0,2023-05-30,AAPL
177.3300018310547,179.35000610351562,176.75999450683594,177.25,99625300,0.0,0.0,2023-05-31,AAPL
177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,68901800,0.0,0.0,2023-06-01,AAPL
181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,61945900,0.0,0.0,2023-06-02,AAPL
182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,121946500,0.0,0.0,2023-06-05,AAPL
179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,64848400,0.0,0.0,2023-06-06,AAPL
178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,61944600,0.0,0.0,2023-06-07,AAPL
177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,50214900,0.0,0.0,2023-06-08,AAPL
181.5,182.22999572753906,180.6300048828125,180.9600067138672,48870700,0.0,0.0,2023-06-09,AAPL
181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,54274900,0.0,0.0,2023-06-12,AAPL
182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,54929100,0.0,0.0,2023-06-13,AAPL
183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,57462900,0.0,0.0,2023-06-14,AAPL
183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,65433200,0.0,0.0,2023-06-15,AAPL
186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,101235600,0.0,0.0,2023-06-16,AAPL
184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,49799100,0.0,0.0,2023-06-20,AAPL
184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,49515700,0.0,0.0,2023-06-21,AAPL
183.74000549316406,187.0500030517578,183.6699981689453,187.0,51245300,0.0,0.0,2023-06-22,AAPL
185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,53079300,0.0,0.0,2023-06-23,AAPL
186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,48088700,0.0,0.0,2023-06-26,AAPL
185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,50730800,0.0,0.0,2023-06-27,AAPL
187.92999267578125,189.89999389648438,187.60000610351562,189.25,51216800,0.0,0.0,2023-06-28,AAPL
189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,46126000,0.0,0.0,2023-06-29,AAPL
